image,gt,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000223.jpg,['person'],-3.811729669570923,-7.53275728225708,-7.390166282653809,-11.388375282287598,-1.3579814434051514,-14.18312644958496,-11.50527286529541,-15.059965133666992,-15.896638870239258,-14.30013370513916,-17.619199752807617,-8.741792678833008,-14.777189254760742,-19.46300506591797,9.470202445983888,-10.282644271850586,-16.409923553466797,-14.28332233428955,-9.260552406311035,-7.059373378753662
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000233.jpg,['person'],-13.31655216217041,-12.395952224731444,-14.02351188659668,-14.340447425842283,-11.43704891204834,-12.515027046203612,-9.437569618225098,-9.835861206054688,-9.617047309875488,-9.724263191223145,-16.34122657775879,-19.236669540405277,-8.747838973999023,-13.618853569030762,12.722814559936523,-9.481276512145996,-13.251250267028809,-18.19923210144043,-14.560232162475586,-5.701971530914307
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000234.jpg,['person'],-13.433588981628418,-19.10475730895996,-13.925660133361816,-18.122314453125,-11.462528228759766,-18.47103881835937,-11.646806716918944,-8.332601547241211,-11.575020790100098,-16.10067367553711,-11.221250534057615,-8.479698181152344,-8.576889991760254,-13.631791114807127,17.90765953063965,-14.04396915435791,-17.05345344543457,-13.709263801574709,-16.905481338500977,-10.686033248901367
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000239.jpg,['dog'],-12.647388458251951,-15.062472343444824,-7.55307674407959,-9.420292854309082,-13.31213092803955,-14.26037883758545,-8.718708992004395,-10.000057220458984,-13.458812713623049,-12.118488311767578,-10.256489753723145,9.696526527404783,-10.937424659729004,-13.428776741027832,-17.704328536987305,-16.754230499267578,-9.55034065246582,-14.104623794555664,-12.100122451782228,-9.621655464172363
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000243.jpg,['person'],-10.784710884094238,-8.742169380187988,-10.27740478515625,-9.270223617553713,-6.529156684875488,-17.10393714904785,-9.370879173278809,-10.057246208190918,-9.417795181274414,-6.106685161590576,-15.087477684020996,-18.70158576965332,-13.516867637634276,-16.703554153442383,13.430282592773438,-5.79015588760376,-7.514923572540283,-13.626993179321287,-11.804970741271973,-7.368385791778564
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000244.jpg,['tvmonitor'],-14.211076736450195,-11.892334938049316,-14.910249710083008,-10.02781581878662,-9.977276802062988,-9.786072731018066,-8.23291301727295,-10.269323348999023,-6.410568237304688,-15.442007064819336,-7.543687343597412,-16.627695083618164,-12.369998931884766,-21.898582458496094,-14.27338981628418,-3.3140745162963867,-14.481622695922852,-13.91830062866211,-13.724080085754396,-3.825760126113892
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000246.jpg,"['chair', 'person']",-10.683093070983888,-5.340839385986328,-10.056107521057127,-15.901225090026855,-7.244924545288086,-14.331343650817873,-7.158706665039063,-8.664670944213867,-9.30056095123291,-13.572526931762695,-14.616487503051758,-12.759913444519045,-15.44772720336914,-2.7835357189178467,12.135202407836914,-7.763491153717041,-17.43663215637207,-14.643203735351562,-14.26781177520752,-9.496991157531738
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000251.jpg,"['aeroplane', 'car']",9.80676555633545,-15.703169822692873,-14.54396629333496,-12.998442649841309,-14.863863945007324,-12.432293891906738,-5.759154319763184,-12.89085292816162,-13.45968246459961,-17.483856201171875,-11.837175369262695,-16.327526092529297,-14.745020866394045,-13.729896545410156,-9.256793975830078,-13.084275245666504,-8.790874481201172,-13.407999038696287,-11.758580207824709,-14.262333869934082
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000253.jpg,['car'],-9.666167259216309,-10.463837623596191,-11.079702377319336,-9.797256469726562,-18.81312370300293,-6.103414058685303,6.151756763458252,-14.741219520568848,-12.63781452178955,-10.89386749267578,-16.487213134765625,-14.994635581970217,-11.477907180786133,-8.733102798461914,-8.401318550109863,-9.206149101257324,-12.145395278930664,-21.497390747070312,-12.27889347076416,-12.923826217651367
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000254.jpg,['person'],-14.537801742553713,-3.945892095565796,-15.320136070251465,-10.269057273864746,-8.470598220825195,-11.479633331298828,-1.933447360992432,-15.550270080566406,-9.835569381713867,-10.214666366577148,-17.605140686035156,-11.075312614440918,-13.54464054107666,-3.7602789402008057,7.584352016448975,3.200683355331421,-13.515865325927734,-12.479516983032228,-13.013514518737791,-8.843340873718262
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000257.jpg,['sheep'],-15.642244338989258,-17.16992950439453,-9.170757293701172,-10.345580101013184,-15.200037956237791,-13.71639347076416,-15.00819969177246,-12.026689529418944,-19.05206871032715,-12.423176765441896,-18.17689323425293,-14.691832542419434,-9.428505897521973,-10.506769180297852,-5.643830299377441,-16.147859573364258,4.22740364074707,-13.14946746826172,-14.64761447906494,-11.683414459228516
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000261.jpg,['person'],-14.229472160339355,-12.720358848571776,-14.595794677734377,-14.12873649597168,-9.678265571594238,-12.46546459197998,4.882768154144287,-11.132772445678713,-14.532878875732422,-16.370155334472656,-13.532554626464844,-7.926033020019531,-13.658095359802246,-13.346084594726562,9.61136245727539,-17.256317138671875,-13.728870391845703,-16.443416595458984,-14.59579372406006,-18.190401077270508
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000264.jpg,['person'],-19.267732620239254,-20.22194099426269,-11.62974739074707,-15.90732192993164,-11.47793674468994,-14.845911026000977,-12.306989669799805,-6.592288970947266,-7.200686454772949,-15.81941032409668,-18.42913055419922,-10.913012504577637,-10.991008758544922,-13.342700004577637,16.19361114501953,-14.884246826171877,-14.161208152770996,-11.021465301513672,-17.22736930847168,-11.140433311462402
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000268.jpg,"['dog', 'person']",-13.987160682678224,-18.785430908203125,-14.2540922164917,-14.039732933044434,-9.393359184265137,-16.99794578552246,-19.957399368286133,-7.530153274536133,-11.788677215576172,-14.36203956604004,-14.785048484802246,4.895649433135986,-18.080888748168945,-14.841552734375,3.26636290550232,-17.639278411865234,-12.012187957763672,-4.6883225440979,-18.648399353027344,-13.32819366455078
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000270.jpg,"['dog', 'person', 'sofa']",-10.374978065490724,-7.809011936187744,-17.586313247680664,-14.45773696899414,-7.313459396362305,-16.823556900024414,-9.315130233764648,-6.561554908752441,-2.529402256011963,-15.161626815795898,-12.383349418640137,-0.201579064130783,-14.819229125976562,-17.575572967529297,16.05247688293457,-15.123147010803224,-12.595426559448242,-6.849601745605469,-15.53969669342041,-13.377528190612791
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000271.jpg,['person'],-10.52515697479248,-12.082442283630373,-8.43095874786377,-10.987250328063965,-5.962542533874512,-17.584150314331055,-12.425354957580566,-11.167059898376465,-17.649675369262695,-13.75979232788086,-14.678288459777832,-12.093588829040527,-6.414893627166748,-8.705577850341797,9.701446533203123,-15.553051948547363,-7.031823635101318,-8.839017868041992,-10.517878532409668,-3.852354288101196
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000272.jpg,['bottle'],-12.682174682617188,-15.905198097229004,-11.89334774017334,-11.852378845214844,2.541211605072021,-14.985907554626465,-14.87448787689209,-15.138158798217772,-8.892980575561523,-14.144439697265623,-5.144547939300537,-9.66680908203125,-15.284664154052734,-17.173376083374023,-3.6990725994110103,-5.979446887969971,-14.229479789733888,-9.144288063049316,-9.433944702148438,0.3173332810401916
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000274.jpg,"['chair', 'pottedplant']",-12.88167953491211,-12.920330047607422,-8.162467002868652,-3.968670129776001,-12.48573112487793,-9.834922790527344,-7.360152721405029,-15.168851852416992,2.6106083393096924,-11.850275039672852,-6.966770648956299,-15.787962913513184,-8.807136535644531,-14.357951164245604,-3.32075572013855,-8.606369018554688,-9.326129913330078,-19.387733459472656,-7.660861015319824,-13.19801425933838
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000277.jpg,['person'],-11.697850227355955,-19.854887008666992,-15.119811058044434,-14.136309623718262,-14.070512771606444,-11.555781364440918,-10.171952247619627,-11.438106536865234,-15.649005889892578,-19.090625762939453,-11.421380043029783,-14.007302284240724,-13.085935592651367,-14.454300880432127,20.364152908325195,-13.228209495544434,-18.457077026367188,-12.802958488464355,-15.415390014648438,-12.59983253479004
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000278.jpg,['person'],-10.996344566345217,-8.989361763000488,-6.1494622230529785,-13.43662166595459,-11.26716136932373,-4.482400894165039,0.6434491872787476,-13.942821502685549,-11.272687911987305,-12.093957901000977,-16.220945358276367,-10.449454307556152,-14.036677360534668,-11.559292793273926,18.17772483825684,-18.05246353149414,-15.55894947052002,-19.3759880065918,-11.510579109191896,-16.01947593688965
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000281.jpg,"['car', 'person']",-2.7732441425323486,-3.1954615116119385,-5.922761917114258,-4.284749984741211,-12.726168632507324,-7.637221336364746,-4.598322868347168,-11.31562614440918,-8.987586975097656,-8.01327896118164,-14.650931358337402,-10.272732734680176,-15.09404754638672,2.5942091941833496,-6.801722526550293,-12.038958549499512,-12.343941688537598,-11.116342544555664,-8.76762866973877,-12.71523094177246
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000298.jpg,['person'],-14.118973731994627,-13.0315523147583,-11.612783432006836,-11.05826187133789,-16.12348175048828,-13.934805870056152,-4.3542985916137695,-14.314106941223145,-14.45661163330078,-15.87226676940918,-18.35166931152344,-11.790350914001465,-11.453085899353027,-10.992545127868652,6.712747097015381,-16.725475311279297,-13.31954574584961,-17.9003849029541,-15.693072319030762,-11.199311256408691
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000304.jpg,['car'],-17.5872859954834,-13.315980911254885,-14.143827438354492,-7.939512729644775,-17.79135513305664,-6.851284027099609,5.526530742645264,-12.540359497070312,-13.061531066894531,-9.38664722442627,-14.238404273986816,-10.02866554260254,-9.68358039855957,-7.389865398406982,-11.807899475097656,-13.97100830078125,-9.877179145812988,-14.33723258972168,-12.13874053955078,-14.168532371520996
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000305.jpg,"['chair', 'tvmonitor']",-17.283048629760742,-14.950236320495604,-13.462968826293944,-12.623437881469728,-12.555577278137209,-10.727494239807127,-12.506476402282717,-16.131450653076172,-2.93074631690979,-12.937499046325684,-8.506086349487305,-15.425950050354004,-12.332633972167969,-19.22243309020996,-4.500259399414063,-7.536828994750977,-13.525079727172852,-12.26866340637207,-9.852803230285645,4.346468448638916
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000306.jpg,['cat'],-14.401598930358888,-17.057863235473633,-9.291440963745115,-13.885422706604004,-7.2065510749816895,-16.163667678833008,-11.920281410217283,6.041143417358398,-8.56222915649414,-12.947555541992188,-13.085097312927246,-9.589058876037598,-14.689264297485352,-13.337732315063477,-6.1195454597473145,-6.658768177032471,-10.63075351715088,-13.15785789489746,-11.939022064208984,-15.771790504455566
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000307.jpg,['person'],-17.101682662963867,-6.693205833435059,-8.7810697555542,-11.613204956054688,-7.428718090057373,-7.417681694030762,-10.128358840942385,-5.858512878417969,-10.432546615600586,-6.444509029388428,-12.118294715881348,-7.012388229370117,-6.226798057556152,-13.826668739318848,11.82143783569336,-1.5561734437942505,-7.1988067626953125,-19.388011932373047,-2.0003862380981445,-13.37193202972412
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000321.jpg,"['person', 'sofa']",-11.04857349395752,-8.477635383605957,-19.570030212402344,-12.506943702697754,-4.882516384124756,-9.50121784210205,-12.97115421295166,-12.15004539489746,0.4739163219928741,-10.373064041137695,-17.74957275390625,-12.454716682434082,-15.059060096740724,-12.451354026794434,-10.564774513244627,-5.50958251953125,-17.302547454833984,5.780803203582764,-10.381244659423828,-0.3251720070838928
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000328.jpg,"['motorbike', 'person']",-12.890162467956545,-12.164393424987791,-4.64950704574585,-16.51372528076172,-4.553150653839111,-13.903067588806152,-18.093788146972656,-10.748144149780272,-12.517822265625,-16.182275772094727,-12.176759719848633,-7.828660011291504,-12.267309188842772,-0.2700788378715515,-0.9708656072616576,-8.814855575561523,-11.532181739807127,-6.587134838104248,-12.717656135559082,-11.696016311645508
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000339.jpg,['bird'],-5.409194946289063,-14.321110725402832,-0.1375728100538253,-14.85155963897705,-13.53358554840088,-8.08679485321045,-6.8006110191345215,-2.775287628173828,-15.470782279968262,-13.064737319946287,-11.552048683166504,-19.105287551879883,-11.511262893676758,-11.153151512145996,-14.97769260406494,-7.921689510345459,-6.650140762329102,-12.62873649597168,-13.819247245788574,-11.573352813720703
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000340.jpg,['person'],-10.064712524414062,-17.947402954101562,-14.751579284667969,-15.467673301696776,-15.516112327575684,-13.2141695022583,-8.949761390686035,-12.56218147277832,-8.791791915893555,-16.800844192504883,-15.011239051818848,-11.207016944885254,-10.594236373901367,-15.847015380859377,14.262157440185549,-15.18781280517578,-15.437263488769531,-10.903705596923828,-18.96641159057617,-10.863792419433594
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000345.jpg,['cat'],-14.241868019104004,-13.205233573913574,-12.553893089294434,-12.311688423156738,-9.24623966217041,-13.171247482299805,-13.257285118103027,12.973532676696776,-11.15684413909912,-14.815706253051758,-7.382354736328125,-14.969679832458496,-13.507087707519531,-13.12046718597412,-9.063343048095703,-12.48847484588623,-9.897940635681152,-10.559297561645508,-12.364596366882324,-2.589307308197021
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000354.jpg,['person'],-20.652006149291992,-20.587980270385746,-15.13164234161377,-16.99932289123535,-7.729136943817139,-12.428025245666504,-14.503256797790527,-12.387696266174316,-1.3019055128097534,-19.413387298583984,-9.997336387634276,-15.279829025268556,-11.78700828552246,-18.25031471252441,13.20438289642334,-8.761719703674316,-18.365623474121094,-18.84065818786621,-14.663037300109863,-5.00718355178833
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000358.jpg,['cat'],-14.910597801208496,-12.967490196228027,-0.518811047077179,-16.097026824951172,-16.07952117919922,-11.83147144317627,-8.821075439453125,-3.602509021759033,-18.033456802368164,-12.488563537597656,-11.19349765777588,-0.5047895312309265,-11.382685661315918,-15.637974739074709,-4.78239631652832,-12.879778861999512,-10.62644863128662,-11.30959701538086,-15.965274810791016,-11.802837371826172
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000359.jpg,['person'],-12.469006538391112,-18.26459503173828,-15.206072807312012,-15.91298770904541,-11.602545738220217,-16.08018684387207,-11.633963584899902,-12.98117446899414,-14.551973342895508,-19.81562042236328,-14.159077644348145,-12.56834888458252,-11.905807495117188,-18.41315650939941,19.23274803161621,-15.605703353881836,-13.00063419342041,-11.114239692687988,-13.57271671295166,-18.13789367675781
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000367.jpg,"['aeroplane', 'person']",-6.635683059692383,-9.19261074066162,-14.172475814819336,-17.66617774963379,-14.632294654846191,-14.844038009643556,-6.568406105041504,-6.848523616790772,-9.78864288330078,-12.620945930480955,-17.057823181152344,-14.388031959533691,-12.493175506591797,-8.427026748657227,8.116133689880371,-10.867559432983398,-17.630903244018555,-11.017379760742188,-10.128281593322754,-6.25999927520752
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_000373.jpg,['train'],-21.10043334960937,-13.100959777832031,-13.3234224319458,-14.8810396194458,-11.033686637878418,-11.561054229736328,-8.341437339782715,-11.971551895141602,-12.274078369140623,-16.15073013305664,-19.339370727539062,-10.090048789978027,-18.114850997924805,-16.088462829589844,-5.473503112792969,-10.415124893188477,-15.543319702148438,-15.87279224395752,7.294741630554199,-10.44845485687256
